what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.showInformation",1281410607690
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281410609362
executed,command,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.edit.text.java.rename.element",1281410615178
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1281410632557
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1281410635148
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281410646580
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281410647947
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281410672673
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281410682492
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281410687999
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281410690264
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281410696953
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281410698307
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1281410699984
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.RunLast",1281410706921
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281410719541
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281410745226
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.RunLast",1281410747174
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281410756591
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281410763495
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.RunLast",1281410765883
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281410766723
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281410766943
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281410767047
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281410767365
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281410767497
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281410812827
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281410815544
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281410834354
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281410838119
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281410855737
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1281410867360
activated,editor,com.android.ide.eclipse.adt,0.9.7.v201005071157-36220,"com.android.ide.eclipse.editors.layout.LayoutEditor",1281410868208
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1281410868416
activated,editor,com.android.ide.eclipse.adt,0.9.7.v201005071157-36220,"com.android.ide.eclipse.editors.layout.LayoutEditor",1281410869324
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1281410887318
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.RunLast",1281410891202
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281410891228
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281410892984
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281410893737
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281410894081
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281410894200
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281410894469
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281410894583
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281410895031
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281410895163
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281410904888
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281410905497
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281410983321
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1281410985617
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281410988184
executed,command,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.edit.text.java.open.editor",1281410988209
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281410993511
executed,command,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.edit.text.java.open.editor",1281410995408
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281410995452
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281411010540
activated,editor,com.android.ide.eclipse.adt,0.9.7.v201005071157-36220,"com.android.ide.eclipse.editors.layout.LayoutEditor",1281411010584
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1281411022767
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1281411036873
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1281411051128
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281411053896
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281411055247
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281411057206
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281411120483
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1281411146020
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PropertiesFileEditor",1281411146367
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PropertiesFileEditor",1281411146425
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1281411149888
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PropertiesFileEditor",1281411149889
