what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"org.eclipse.ui.workbench",1285208088237
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.workbench.texteditor",1285208088287
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1285208088316
started,bundle,org.eclipse.update.core,3.2.400.v20100512,"org.eclipse.update.core",1285208088335
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1285208088369
started,bundle,com.android.ide.eclipse.adt,0.9.8.v201008281755-53891,"com.android.ide.eclipse.adt",1285208088370
started,bundle,com.android.ide.eclipse.ddms,0.9.8.v201008281755-53891,"com.android.ide.eclipse.ddms",1285208088370
os,sysinfo,,,"win32",1285208088374
arch,sysinfo,,,"x86_64",1285208088374
ws,sysinfo,,,"win32",1285208088374
locale,sysinfo,,,"en_US",1285208088374
processors,sysinfo,,,"2",1285208088374
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1285208088374
java.runtime.version,sysinfo,,,"1.6.0_21-b07",1285208088374
java.specification.name,sysinfo,,,"Java Platform API Specification",1285208088374
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1285208088374
java.specification.version,sysinfo,,,"1.6",1285208088374
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1285208088374
java.version,sysinfo,,,"1.6.0_21",1285208088374
java.vm.info,sysinfo,,,"mixed mode",1285208088374
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1285208088374
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1285208088374
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1285208088374
java.vm.specification.version,sysinfo,,,"1.0",1285208088374
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1285208088374
java.vm.version,sysinfo,,,"17.0-b17",1285208088374
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285208088379
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285208683781
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1285208683813
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285208706217
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285208712749
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285208723065
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285208827853
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1285208828687
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1285208835495
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285208849699
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285208851756
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285208857095
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1285208871420
error,log,,,"Failed to load properties file for project 'Positioner'",1285208924215
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285208924366
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1285208927240
started,bundle,org.eclipse.wst.sse.core,1.1.500.v201006020308,"org.eclipse.wst.sse.core",1285208927534
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1285208942923
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285208955751
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285208964639
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1285208969451
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1285208975962
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1285208980918
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1285208981010
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285208986291
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285209030725
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1285209041834
started,bundle,org.eclipse.jdt.junit,3.6.0.v20100526-0800,"org.eclipse.jdt.junit",1285209042610
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285209052105
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285209052287
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285209057681
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285209057838
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285209064643
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285209946623
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285209950895
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285210047050
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1285210051389
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285210056157
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285210063175
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1285210063183
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285210064992
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285210159017
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285210159962
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285210178995
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1285210181188
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.refresh",1285210185687
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1285210191601
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1285210194342
started,bundle,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui",1285210201382
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285210205578
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285210225619
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.refresh",1285210230224
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1285210234150
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1285210241294
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.refresh",1285210243526
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1285210245481
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285210248998
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285210817427
started,bundle,org.eclipse.jdt.debug,3.6.0.v20100526,"org.eclipse.jdt.debug",1285210824267
started,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1285210824425
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1285210824441
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1285210826363
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285210841097
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285210841241
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285210858162
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285210858210
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285210879872
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285210880020
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285210884484
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285210884582
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285210932473
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285211008977
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1285211014349
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1285211014380
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285211114190
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285211252624
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1285211257639
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1285211275298
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1285211275318
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1285211299656
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285211306725
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285211306870
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1285211317766
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1285211319672
started,bundle,org.eclipse.jdt.junit.core,3.6.0.v20100526-0800,"org.eclipse.jdt.junit.core",1285211337944
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1285211339948
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.ToggleBreakpoint",1285211350033
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1285211353786
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1285211355684
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1285211358827
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285211365147
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285211372285
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.RunLast",1285211372357
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285211377233
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285211470920
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285211475745
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285211662376
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285211671897
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285211680271
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1285211681982
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1285211682254
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285211712636
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285211809695
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1285211813441
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1285211819312
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285211828913
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.showInformation",1285211828923
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285211830065
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1285211838965
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1285211841572
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285211852109
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285211880069
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1285211880449
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1285211880552
opened,view,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.views.ProblemView",1285211883358
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1285211883554
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285211890740
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285211890884
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1285211893307
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285211895090
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285211947778
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1285211953556
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285211962529
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285211962623
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285211967024
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285211967152
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285211971264
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285211971397
